source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_NRMCB_Wa_1,2021-10-20,2021-11-24,2021-06-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction 3-200um,Wa SOP1,no DNA Shield. shipped in dry ice,5.0,2021-06-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_210621,2021-10-18,2021-11-24,3-200,3.0,200.0,EMOBON_NRMCBWa_20210621_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_305,,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 3-200um,Wa SOP1,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,3-200,3.0,,EMOBON_NRMCBWa_20231212_3um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_306,,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 3-200um,Wa SOP1,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,3-200,3.0,,EMOBON_NRMCBWa_20231212_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_307,,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 3-200um,Wa SOP1,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,3-200,3.0,,EMOBON_NRMCBWa_20231212_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_308,expected 06-2024,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 0.2-3um,Wa SOP1,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,expected 06-2024,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20231212_0.22um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_309,expected 06-2024,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 0.2-3um,Wa SOP1,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,expected 06-2024,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20231212_0.22um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_310,,,2024-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 0.2-3um,Wa SOP1,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,0.2-3,2.0,3.0,EMOBON_NRMCBWa_20231212_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_311,,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 0.2-3um,Wa SOP1,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20231212_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_312,,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 0.2-3um,Wa SOP1,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20231212_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_313,,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >20um,Wa SOP2,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,>20,20.0,,EMOBON_NRMCBWa_20231212_20um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_314,,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >20um,Wa SOP2,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,>20,20.0,,EMOBON_NRMCBWa2_20231212_20um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_315,,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >20um,Wa SOP2,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,>20,20.0,,EMOBON_NRMCBWa2_20231212_20um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_316,,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >20um,Wa SOP2,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,>20,20.0,,EMOBON_NRMCBWa2_20231212_20um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_317,,,2023-12-12,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >20um,Wa SOP2,,5.0,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,>20,20.0,,EMOBON_NRMCBWa2_20231212_20um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_318,,,2023-12-12,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP2,,,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,>200,200.0,,EMOBON_NRMCBWa2_20231212_200um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_319,,,2023-12-12,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP3,,,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,>200,200.0,,EMOBON_NRMCBWa2_20231212_200um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_320,,,2023-12-12,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP3,,,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,>200,200.0,,EMOBON_NRMCBWa2_20231212_200um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_321,,,2023-12-12,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP3,,,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,>200,200.0,,EMOBON_NRMCBWa2_20231212_200um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_322,,,2023-12-12,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP3,,,2023-01-12,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_231212,,,>200,200.0,,EMOBON_NRMCBWa2_20231212_200um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_323,expected 06-2024,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 3-200um,Wa SOP1,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,expected 06-2024,,3-200,3.0,,EMOBON_NRMCBWa_20240219_3um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_324,expected 06-2024,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 3-200um,Wa SOP1,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,expected 06-2024,,3-200,3.0,,EMOBON_NRMCBWa_20240219_3um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_325,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 3-200um,Wa SOP1,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,3-200,3.0,,EMOBON_NRMCBWa_20240219_3um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_326,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 3-200um,Wa SOP1,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,3-200,3.0,,EMOBON_NRMCBWa_20240219_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_327,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 3-200um,Wa SOP1,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,3-200,3.0,,EMOBON_NRMCBWa_20240219_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_328,expected 06-2024,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 0.2-3um,Wa SOP1,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,expected 06-2024,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20240219_0.22um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_329,expected 06-2024,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 0.2-3um,Wa SOP1,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,expected 06-2024,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20240219_0.22um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_330,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 0.2-3um,Wa SOP1,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20240219_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_331,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 0.2-3um,Wa SOP1,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20240219_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_332,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction 0.2-3um,Wa SOP1,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20240219_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_333,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >20um,Wa SOP2,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,>20,20.0,,EMOBON_NRMCBWa_20240219_20um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_334,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >20um,Wa SOP2,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,>20,20.0,,EMOBON_NRMCBWa2_20240219_20um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_335,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >20um,Wa SOP2,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,>20,20.0,,EMOBON_NRMCBWa2_20240219_20um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_336,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >20um,Wa SOP2,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,>20,20.0,,EMOBON_NRMCBWa2_20240219_20um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_337,,,2024-02-19,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >20um,Wa SOP2,,5.0,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,>20,20.0,,EMOBON_NRMCBWa2_20240219_20um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_338,,,2024-02-19,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP2,,,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,>200,200.0,,EMOBON_NRMCBWa2_20240219_200um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_339,,,2024-02-19,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP3,,,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,>200,200.0,,EMOBON_NRMCBWa2_20240219_200um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_340,,,2024-02-19,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP3,,,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,>200,200.0,,EMOBON_NRMCBWa2_20240219_200um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_341,,,2024-02-19,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP3,,,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,>200,200.0,,EMOBON_NRMCBWa2_20240219_200um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_342,,,2024-02-19,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP3,,,2024-02-19,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240219,,,>200,200.0,,EMOBON_NRMCBWa2_20240219_200um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_343,expected 06-2024,,2024-04-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP1,,5.0,2024-04-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240411,expected 06-2024,,3-200,3.0,,EMOBON_NRMCBWa_20240411_3um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_344,expected 06-2024,,2024-04-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP1,,5.0,2024-04-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240411,expected 06-2024,,3-200,3.0,,EMOBON_NRMCBWa_20240411_3um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_345,,,2024-04-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP1,,5.0,2024-04-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240411,,,3-200,3.0,,EMOBON_NRMCBWa_20240411_3um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_346,,,2024-04-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP1,,5.0,2024-04-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240411,,,3-200,3.0,,EMOBON_NRMCBWa_20240411_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_347,,,2024-04-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP1,,5.0,2024-04-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240411,,,3-200,3.0,,EMOBON_NRMCBWa_20240411_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_348,expected 06-2024,,2024-04-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP1,,5.0,2024-04-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240411,expected 06-2024,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20240411_0.22um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_349,expected 06-2024,,2024-04-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP1,,5.0,2024-04-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240411,expected 06-2024,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20240411_0.22um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_350,,,2024-04-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP1,,5.0,2024-04-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240411,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20240411_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_351,,,2024-04-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP1,,5.0,2024-04-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240411,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20240411_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_352,,,2024-04-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-10-17 size fraction >200um,Wa SOP1,,5.0,2024-04-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_240411,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20240411_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
